run,scenario_type,scenario,split,context,model,RMSE,MAE,R2,Stability
3,baselines,full,region_holdout,europe_n_central_asia,MLP,37708827.14579473,8685378.09600531,-24778398486447.08,0.003863630612456289
3,baselines,full,region_holdout,latin_america_n_caribbean,Ridge,7.531877772921841,6.097652641751738,-0.18572862555198966,0.000628541080317821
3,baselines,full,region_holdout,latin_america_n_caribbean,RandomForest,5.600445216499536,4.2023751727662475,0.34442273531241785,0.02731320881249528
3,baselines,full,region_holdout,latin_america_n_caribbean,XGBoost,6.154832977660113,4.520234180632092,0.20820761362725082,0.039977774220945665
3,baselines,full,region_holdout,latin_america_n_caribbean,MLP,496218233.28987706,106533065.26726827,-5146645007216087.0,-2.5007544663969115e-05
3,baselines,full,region_holdout,north_america,Ridge,222.47318633234818,29.576015858077955,-919.1778590450049,0.00014203753688334951
3,baselines,full,region_holdout,north_america,RandomForest,6.40712743705692,4.736943323414868,0.23679157896747738,0.17899126644563196
3,baselines,full,region_holdout,north_america,XGBoost,6.475880963819288,4.767185196458248,0.2203240399985833,0.1548146723692228
3,baselines,full,region_holdout,north_america,MLP,153553154.63861698,23926798.17835922,-438363025398348.4,0.0005476113842155495
3,baselines,full,region_holdout,south_asia,Ridge,9.71460573086878,7.738018670729056,-0.3927493310764325,-0.001602593330632227
3,baselines,full,region_holdout,south_asia,RandomForest,9.00475928323683,7.251334226044224,-0.196649090756692,0.009534609960934335
3,baselines,full,region_holdout,south_asia,XGBoost,8.499158295274274,6.6723084176553265,-0.06604229543068563,-0.004745921992239638
3,baselines,full,region_holdout,south_asia,MLP,247245196.6598082,70531982.6811254,-902149112160818.5,-0.00022096441818131182
3,baselines,full,region_holdout,sub_saharan_africa,Ridge,13.178999669910704,9.421848075749091,-0.8968509349619904,0.0008174998325624388
3,baselines,full,region_holdout,sub_saharan_africa,RandomForest,9.406891743803685,7.595759595141698,0.0335918118181352,0.0010787598326886527
3,baselines,full,region_holdout,sub_saharan_africa,XGBoost,9.69501461447894,7.986260143079256,-0.026514870025737824,-0.0077800345957229015
3,baselines,full,region_holdout,sub_saharan_africa,MLP,73558859.96537055,35888807.19373391,-59093306125167.836,0.0009358126514554683
3,baselines,full,size_holdout,Large-Cap,Ridge,170.6071435291432,35.44266565602312,-424.8451015105301,0.0001638534153122938
3,baselines,full,size_holdout,Large-Cap,RandomForest,6.896406142728912,5.228817840967196,0.3041704106880938,0.1117481016293466
3,baselines,full,size_holdout,Large-Cap,XGBoost,6.714395440906381,4.847684613118129,0.3404145557429823,0.10992704250521694
3,baselines,full,size_holdout,Large-Cap,MLP,34284397897.093933,3508253685.88229,-1.7196904765387938e+19,0.0002792433633799171
3,baselines,full,size_holdout,Mid-Cap,Ridge,136.59800591254188,25.491983227257634,-315.84176847979444,-5.131161891512238e-05
3,baselines,full,size_holdout,Mid-Cap,RandomForest,6.466161688737193,5.131902557352876,0.2900188310394639,0.1859054091480528
3,baselines,full,size_holdout,Mid-Cap,XGBoost,6.372971727127291,5.096997543334962,0.3103357830300937,0.17346986375780277
3,baselines,full,size_holdout,Mid-Cap,MLP,2216075348.942233,353205267.6666611,-8.339168617163547e+16,-0.0004210460691452873
3,baselines,full,size_holdout,Small-Cap,Ridge,11.42028072487529,8.230023830072199,-1.1266878626998826,-0.0005936202820883092
3,baselines,full,size_holdout,Small-Cap,RandomForest,7.117267910439413,5.018607352941178,0.1740061355132041,0.01755418261406686
3,baselines,full,size_holdout,Small-Cap,XGBoost,7.263211609345986,5.116718659120447,0.13978385786271075,0.04295021431592612
3,baselines,full,size_holdout,Small-Cap,MLP,92360450.91141929,19374138.834067892,-139098447385867.38,0.0008118189026955676
3,baselines,constrained,within_sample,within_sample,Ridge,8.223010494210538,6.104881201016117,-0.45917413839041243,0.0011740714951132946
3,baselines,constrained,within_sample,within_sample,RandomForest,5.479143593453103,4.148748703320153,0.3521554652876091,0.00801068556868682
3,baselines,constrained,within_sample,within_sample,XGBoost,5.944125802088803,4.023228491421404,0.23753235474835865,0.04252160107152732
3,baselines,constrained,within_sample,within_sample,MLP,123178838.17767464,38445274.471438475,-327429377065354.9,0.0068656287453861976
3,baselines,constrained,region_holdout,europe_n_central_asia,Ridge,19.128269451282183,11.043908488630269,-5.339381345910733,0.0053264700068422835
3,baselines,constrained,region_holdout,europe_n_central_asia,RandomForest,6.007674162934842,4.628621988390398,0.37467145238225497,0.08657502541014714
3,baselines,constrained,region_holdout,europe_n_central_asia,XGBoost,6.614969150835214,5.312802440296519,0.24185694281339898,0.03924727585369801
3,baselines,constrained,region_holdout,europe_n_central_asia,MLP,20065280.017633572,5360230.511577512,-6975670616829.95,0.3890441443398648
3,baselines,constrained,region_holdout,north_america,Ridge,8.481796024148476,5.646097209935446,-0.5327076205312327,-8.039588036134114e-06
3,baselines,constrained,region_holdout,north_america,RandomForest,6.651808556428792,4.804194252873561,0.05732247810401492,0.10373067820804258
3,baselines,constrained,region_holdout,north_america,XGBoost,6.5772469199917065,4.862221207892758,0.07833740760379071,0.09233308251475796
3,baselines,constrained,region_holdout,north_america,MLP,154774090.25916088,27442717.079339724,-510364183276932.1,0.0014532814254100456
3,baselines,constrained,size_holdout,Large-Cap,Ridge,160.4615259963248,43.5530202809286,-652.0817349568074,0.00011734010646929859
3,baselines,constrained,size_holdout,Large-Cap,RandomForest,5.771707410034506,4.395650297366567,0.15504356931308838,0.17474642977372112
3,baselines,constrained,size_holdout,Large-Cap,XGBoost,5.288073704731055,4.0598371361904455,0.2907151214764838,0.17473231893016355
3,baselines,constrained,size_holdout,Large-Cap,MLP,85352684.43703182,21138253.73395357,-184782173479281.62,0.021448648671774588
3,baselines,constrained,size_holdout,Mid-Cap,Ridge,7.409478759582805,5.879715891665637,0.08796936286120671,-3.661922269058159e-05
3,baselines,constrained,size_holdout,Mid-Cap,RandomForest,6.890514434463259,5.252576356065061,0.2112535703901549,0.044938383721342734
3,baselines,constrained,size_holdout,Mid-Cap,XGBoost,7.180998264334611,5.644303045390565,0.14334933528951221,0.04980043857659573
3,baselines,constrained,size_holdout,Mid-Cap,MLP,26450717.10850843,5045631.558373067,-11622753151075.783,0.0019308661439197566
3,diversified,max_balanced,within_sample,within_sample,Ridge,6.406642995412925,4.896209222757437,0.46200974032662756,0.014203036641359898
3,diversified,max_balanced,within_sample,within_sample,RandomForest,3.4903167579632908,1.9018020288971729,0.8403227480766665,0.9170112252031839
3,diversified,max_balanced,within_sample,within_sample,XGBoost,2.745430618578667,1.1017937308507606,0.9012051489960696,1.3807292047436608
3,diversified,max_balanced,within_sample,within_sample,MLP,44906391.5235198,9040887.002179217,-26431979077229.645,0.06715665705744453
3,diversified,max_balanced,region_holdout,east_asia_n_pacific,Ridge,480.5905909844652,176.13884158467485,-3968.310405529741,0.0003374146027864037
3,diversified,max_balanced,region_holdout,east_asia_n_pacific,RandomForest,7.937091169223931,6.503320022315766,-0.08264798644913718,0.059954892811048044
3,diversified,max_balanced,region_holdout,east_asia_n_pacific,XGBoost,7.139086991608211,5.56675961003159,0.12410936525041916,0.09050555395533236
3,diversified,max_balanced,region_holdout,east_asia_n_pacific,MLP,540250230.5694231,94601325.39171061,-5015964528518610.0,1.8197852281473328
3,diversified,max_balanced,region_holdout,europe_n_central_asia,Ridge,7.42201463369491,5.938922448223208,-0.09267149189262325,0.0009014112686641703
3,diversified,max_balanced,region_holdout,europe_n_central_asia,RandomForest,5.898639431825411,4.331343560606063,0.3098401364098258,0.08494069964532072
3,diversified,max_balanced,region_holdout,europe_n_central_asia,XGBoost,5.5824321938153725,4.119762026757906,0.38185136704436284,0.05680770523305058
3,diversified,max_balanced,region_holdout,europe_n_central_asia,MLP,16052057.508418415,4475356.505151783,-5111018038417.303,0.00986679840474142
3,diversified,max_balanced,region_holdout,latin_america_n_caribbean,Ridge,6.634096722059016,5.836673862773906,0.3696441639026319,-0.00020790387351502987
3,diversified,max_balanced,region_holdout,latin_america_n_caribbean,RandomForest,4.819625521500604,3.4843863636363634,0.6673030872434912,0.04919077593290764
3,diversified,max_balanced,region_holdout,latin_america_n_caribbean,XGBoost,3.848752438097579,2.7626842962611793,0.7878406705790331,0.23147201530504677
3,diversified,max_balanced,region_holdout,latin_america_n_caribbean,MLP,8186.875524010315,1513.2302304569237,-959970.9748324115,97.21625670182473
3,diversified,max_balanced,region_holdout,north_america,Ridge,15.938013347890069,8.269294573323602,-2.997641376404835,-0.0012330237687196214
3,diversified,max_balanced,region_holdout,north_america,RandomForest,7.8974395293173,5.813520833333331,0.018459831198363363,0.5782420509488246
3,diversified,max_balanced,region_holdout,north_america,XGBoost,8.568122815309863,6.339535300225922,-0.155332060401161,0.03375071497383341
3,diversified,max_balanced,region_holdout,north_america,MLP,179327.3998157832,24876.443091676938,-506091171.17108834,2.9636831560061445
3,diversified,max_balanced,region_holdout,south_asia,Ridge,9.292443010085954,7.042533541868969,-0.7597659684801394,0.0009769453493358726
3,diversified,max_balanced,region_holdout,south_asia,RandomForest,7.879695971321137,6.176861363636363,-0.26535977494162744,-0.028087033162867626
3,diversified,max_balanced,region_holdout,south_asia,XGBoost,7.308220553772111,5.419627174897627,-0.08847483544672285,-0.015530045008171869
3,diversified,max_balanced,region_holdout,south_asia,MLP,480987902.8823561,159148590.80056491,-4714801464235203.0,0.0003763898693560868
3,diversified,max_balanced,region_holdout,sub_saharan_africa,Ridge,26.68305973302133,14.580707585438658,-7.046816593451222,0.0004914913993368486
3,diversified,max_balanced,region_holdout,sub_saharan_africa,RandomForest,9.216076584261312,7.686266666666665,0.04005799476932892,0.006455087314649953
3,diversified,max_balanced,region_holdout,sub_saharan_africa,XGBoost,8.95788055942123,7.23859173341231,0.0930916910569225,0.009219591017291289
3,diversified,max_balanced,region_holdout,sub_saharan_africa,MLP,11421280.57480088,5199843.146258821,-1474288395167.601,2.9945566038928e-05
3,diversified,max_balanced,size_holdout,Large-Cap,Ridge,197.20151970268864,49.34681942598285,-504.2451012048685,0.000329999086348496
3,diversified,max_balanced,size_holdout,Large-Cap,RandomForest,7.879823132903539,6.625585391139655,0.19329539573262577,0.09716183067191235
3,diversified,max_balanced,size_holdout,Large-Cap,XGBoost,7.9257859516779465,6.699053282882227,0.1838569716304691,0.059702724582265984
3,diversified,max_balanced,size_holdout,Large-Cap,MLP,10111929245.103657,1274909103.1460893,-1.3284635433607316e+18,0.005891820484576047
3,diversified,max_balanced,size_holdout,Mid-Cap,Ridge,115.14141694856716,34.848991314249595,-245.66743009694935,0.00037708217187534343
3,diversified,max_balanced,size_holdout,Mid-Cap,RandomForest,6.89105414786578,5.59423,0.11647265614301894,0.22686043683971463
3,diversified,max_balanced,size_holdout,Mid-Cap,XGBoost,6.2832995898394755,4.756041649558327,0.2654451934545051,0.14650694636903663
3,diversified,max_balanced,size_holdout,Mid-Cap,MLP,49451176.65478636,7684452.010652113,-45499008149063.59,0.0005292435479984223
3,diversified,max_balanced,size_holdout,Small-Cap,Ridge,10.279342827498716,7.612866732841902,-0.4090920923029473,-0.00018375968989636768
3,diversified,max_balanced,size_holdout,Small-Cap,RandomForest,8.667413801700548,6.196482272727274,-0.001815482479265107,-0.025541031694514594
3,diversified,max_balanced,size_holdout,Small-Cap,XGBoost,8.674129484138716,6.318129781376231,-0.003368536536832778,0.0030159776408822314
3,diversified,max_balanced,size_holdout,Small-Cap,MLP,127204232.653502,31767840.772001,-215780304501983.12,-0.00046103101435170915
3,diversified,median_balanced,within_sample,within_sample,Ridge,7.562487467054049,5.221921746502693,-0.04516628077933804,0.01721930514625308
3,diversified,median_balanced,within_sample,within_sample,RandomForest,4.969448251762344,3.191701763888891,0.5486926575305868,0.3390374700386836
3,diversified,median_balanced,within_sample,within_sample,XGBoost,5.217513025236821,3.260218564987182,0.5025113945460643,0.2377511830836371
3,diversified,median_balanced,within_sample,within_sample,MLP,236830895.2343462,61431335.450002156,-1025021010474682.8,0.000753117735809302
3,diversified,median_balanced,region_holdout,east_asia_n_pacific,Ridge,495.67226393853065,252.08454196975615,-4211.670035062337,-0.00012733636369626706
3,diversified,median_balanced,region_holdout,east_asia_n_pacific,RandomForest,9.380918904218994,7.978795999999995,-0.5088948309409573,0.0217941842449359
3,diversified,median_balanced,region_holdout,east_asia_n_pacific,XGBoost,7.461972775850183,5.980611756388346,0.04528108263003816,0.0463557258834327
3,diversified,median_balanced,region_holdout,east_asia_n_pacific,MLP,45827163384.75282,7576417097.840724,-3.6009256939383575e+19,0.006061324614901893
3,diversified,median_balanced,region_holdout,europe_n_central_asia,Ridge,7.742429829759208,6.19182249986891,-0.06737700821849968,-0.00300710135346637
3,diversified,median_balanced,region_holdout,europe_n_central_asia,RandomForest,7.245323782061257,5.499707942010008,0.0652857062578166,0.11812981663866182
3,diversified,median_balanced,region_holdout,europe_n_central_asia,XGBoost,6.784503849033366,4.9752152806599925,0.18040467209901634,0.03814621912507653
3,diversified,median_balanced,region_holdout,europe_n_central_asia,MLP,387327797.28171176,106703911.24065576,-2671287425080735.5,0.007372097690308584
3,diversified,median_balanced,region_holdout,latin_america_n_caribbean,Ridge,7.668036527993339,7.078514331931023,0.2166497263670787,0.00010757203362869123
3,diversified,median_balanced,region_holdout,latin_america_n_caribbean,RandomForest,5.451342225970598,4.462365000000005,0.6040917537109329,0.08656110641799378
3,diversified,median_balanced,region_holdout,latin_america_n_caribbean,XGBoost,8.178178251515114,7.146439961242674,0.1089526195509305,0.013539277880430883
3,diversified,median_balanced,region_holdout,latin_america_n_caribbean,MLP,278443.5401212188,42565.336050631544,-1032908726.1309537,0.03939068103408291
3,diversified,median_balanced,region_holdout,north_america,Ridge,10.337805410012168,6.925484187440687,-0.9621670907187183,-0.0007257121601246065
3,diversified,median_balanced,region_holdout,north_america,RandomForest,6.706125417931976,4.88213933333333,0.17429935483508896,0.020205976350227285
3,diversified,median_balanced,region_holdout,north_america,XGBoost,7.175221566682554,5.023331514739989,0.05474297424968788,0.011056109604321854
3,diversified,median_balanced,region_holdout,north_america,MLP,15209053.866160013,2137696.008139357,-4247013850597.4824,0.016094509445982334
3,diversified,median_balanced,region_holdout,south_asia,Ridge,15.427500597801526,12.777677799398054,-4.3567894005423815,-0.001005145189872388
3,diversified,median_balanced,region_holdout,south_asia,RandomForest,7.182233953898969,5.522701207676033,-0.16100081404107458,-0.007123478848182681
3,diversified,median_balanced,region_holdout,south_asia,XGBoost,7.546179434081685,5.526937071228027,-0.28164481300978683,-0.01648617963976753
3,diversified,median_balanced,region_holdout,south_asia,MLP,289488004.4915993,58058079.62269361,-1886142816808700.0,0.00024142124794369863
3,diversified,median_balanced,region_holdout,sub_saharan_africa,Ridge,13.051645360184011,9.904189802813136,-0.6954501287723982,-7.124321453266302e-05
3,diversified,median_balanced,region_holdout,sub_saharan_africa,RandomForest,10.046185662190403,8.233877333333336,-0.004516073740006732,-0.0019082906327720032
3,diversified,median_balanced,region_holdout,sub_saharan_africa,XGBoost,10.03848517246669,8.379024099731442,-0.0029767231071347044,0.007402010964833811
3,diversified,median_balanced,region_holdout,sub_saharan_africa,MLP,198946336.63656443,90328800.86664078,-393936646460244.75,0.003213328782416369
3,diversified,median_balanced,size_holdout,Large-Cap,Ridge,240.73314395193688,67.28941940638768,-793.491072330565,-6.910341792587264e-05
3,diversified,median_balanced,size_holdout,Large-Cap,RandomForest,8.378573941826474,6.9269516143353895,0.03759591130336881,0.03536897115154331
3,diversified,median_balanced,size_holdout,Large-Cap,XGBoost,7.685900183320957,6.456287827046711,0.19014601048611357,0.031216471027349195
3,diversified,median_balanced,size_holdout,Large-Cap,MLP,6595933885.623387,791600775.7212608,-5.96444219135443e+17,0.006372623879254394
3,diversified,median_balanced,size_holdout,Mid-Cap,Ridge,43.40226251417848,14.656988238558627,-33.70710354732133,0.000626517740135963
3,diversified,median_balanced,size_holdout,Mid-Cap,RandomForest,6.555724007399944,5.082795999999998,0.208164522418662,0.15456180103054612
3,diversified,median_balanced,size_holdout,Mid-Cap,XGBoost,6.307417951348944,5.019134521484374,0.26701202100377663,0.11720501155749725
3,diversified,median_balanced,size_holdout,Mid-Cap,MLP,1501225025.8346307,232385916.8706177,-4.152266541505798e+16,-0.0003332157627822399
3,diversified,median_balanced,size_holdout,Small-Cap,Ridge,15.306037119616986,9.344703342807415,-1.9274699293090212,-0.00015830374784015286
3,diversified,median_balanced,size_holdout,Small-Cap,RandomForest,8.895846240098976,6.472343156791571,0.011124871873044562,-0.0041036421902301955
3,diversified,median_balanced,size_holdout,Small-Cap,XGBoost,9.466702303490072,6.6532552148437505,-0.11986161476046275,-0.009951565875694334
3,diversified,median_balanced,size_holdout,Small-Cap,MLP,124924386.70943026,33949633.98054804,-195012015268953.28,0.0005377746162673173
4,baselines,full,within_sample,within_sample,Ridge,36.0512602912166,13.176643847876823,-20.532862064127716,-0.00022089869232902546
4,baselines,full,within_sample,within_sample,RandomForest,6.853873723434217,5.183023578248235,0.2217250491557935,0.04394260952936879
4,baselines,full,within_sample,within_sample,XGBoost,6.959849605847165,5.22869691927139,0.19747131292215991,0.043192000075048365
4,baselines,full,within_sample,within_sample,MLP,199588297.4010287,32125020.8708891,-659980345354952.5,0.0002908363415771847
4,baselines,full,region_holdout,east_asia_n_pacific,Ridge,122.13587319355672,67.28333908984081,-261.9002781710981,0.0023051580700790145
4,baselines,full,region_holdout,east_asia_n_pacific,RandomForest,8.878997572989354,7.331653174603177,-0.3894164513320506,0.038033353775731374
4,baselines,full,region_holdout,east_asia_n_pacific,XGBoost,8.221527127783705,6.583588560800702,-0.1912682047863834,0.07891504753106168
4,baselines,full,region_holdout,east_asia_n_pacific,MLP,15440442378.870234,1993591764.8343265,-4.201690321093975e+18,-0.0007432105680953663
4,baselines,full,region_holdout,europe_n_central_asia,Ridge,7.365533264388634,5.84395334398016,0.05464358876412334,0.0007009785856144105
4,baselines,full,region_holdout,europe_n_central_asia,RandomForest,6.03804913110342,4.663826665292027,0.36469764028760754,0.0846924794624601
4,baselines,full,region_holdout,europe_n_central_asia,XGBoost,6.026055765364028,4.67304857489768,0.36721893356508184,0.08510537997552842
4,baselines,full,region_holdout,europe_n_central_asia,MLP,37708827.14579473,8685378.09600531,-24778398486447.08,0.0036494315110437796
4,baselines,full,region_holdout,latin_america_n_caribbean,Ridge,7.531877772921841,6.097652641751738,-0.18572862555198966,0.000565817705127274
4,baselines,full,region_holdout,latin_america_n_caribbean,RandomForest,5.600445216499536,4.2023751727662475,0.34442273531241785,0.03888051533171481
4,baselines,full,region_holdout,latin_america_n_caribbean,XGBoost,6.154832977660113,4.520234180632092,0.20820761362725082,0.04336616367287567
4,baselines,full,region_holdout,latin_america_n_caribbean,MLP,496218233.28987706,106533065.26726827,-5146645007216087.0,0.0011867549393357892
4,baselines,full,region_holdout,north_america,Ridge,222.47318633234818,29.576015858077955,-919.1778590450049,0.00045588292879432954
4,baselines,full,region_holdout,north_america,RandomForest,6.40712743705692,4.736943323414868,0.23679157896747738,0.18463072173334072
4,baselines,full,region_holdout,north_america,XGBoost,6.475880963819288,4.767185196458248,0.2203240399985833,0.18202570458387984
4,baselines,full,region_holdout,north_america,MLP,153553154.63861698,23926798.17835922,-438363025398348.4,-0.0005103429873993312
4,baselines,full,region_holdout,south_asia,Ridge,9.71460573086878,7.738018670729056,-0.3927493310764325,0.00046110091147502435
4,baselines,full,region_holdout,south_asia,RandomForest,9.00475928323683,7.251334226044224,-0.196649090756692,-0.0023023351657646195
4,baselines,full,region_holdout,south_asia,XGBoost,8.499158295274274,6.6723084176553265,-0.06604229543068563,-0.007763079671950536
4,baselines,full,region_holdout,south_asia,MLP,247245196.6598082,70531982.6811254,-902149112160818.5,0.0007185904176323923
4,baselines,full,region_holdout,sub_saharan_africa,Ridge,13.178999669910704,9.421848075749091,-0.8968509349619904,-0.0008447950447021287
4,baselines,full,region_holdout,sub_saharan_africa,RandomForest,9.406891743803685,7.595759595141698,0.0335918118181352,-0.004990019004201818
4,baselines,full,region_holdout,sub_saharan_africa,XGBoost,9.69501461447894,7.986260143079256,-0.026514870025737824,-0.01897975959465959
4,baselines,full,region_holdout,sub_saharan_africa,MLP,73558859.96537055,35888807.19373391,-59093306125167.836,0.0013552730921717617
4,baselines,full,size_holdout,Large-Cap,Ridge,170.6071435291432,35.44266565602312,-424.8451015105301,0.0001857579481944152
4,baselines,full,size_holdout,Large-Cap,RandomForest,6.896406142728912,5.228817840967196,0.3041704106880938,0.10787096482572298
4,baselines,full,size_holdout,Large-Cap,XGBoost,6.714395440906381,4.847684613118129,0.3404145557429823,0.11398707568008977
4,baselines,full,size_holdout,Large-Cap,MLP,34284397897.093933,3508253685.88229,-1.7196904765387938e+19,0.000699720212728724
4,baselines,full,size_holdout,Mid-Cap,Ridge,136.59800591254188,25.491983227257634,-315.84176847979444,0.0003259879919093265
4,baselines,full,size_holdout,Mid-Cap,RandomForest,6.466161688737193,5.131902557352876,0.2900188310394639,0.16432598225916037
4,baselines,full,size_holdout,Mid-Cap,XGBoost,6.372971727127291,5.096997543334962,0.3103357830300937,0.16243553316359904
4,baselines,full,size_holdout,Mid-Cap,MLP,2216075348.942233,353205267.6666611,-8.339168617163547e+16,0.00023942191744142925
4,baselines,full,size_holdout,Small-Cap,Ridge,11.42028072487529,8.230023830072199,-1.1266878626998826,-0.0004544887410745232
4,baselines,full,size_holdout,Small-Cap,RandomForest,7.117267910439413,5.018607352941178,0.1740061355132041,0.01768227059138498
4,baselines,full,size_holdout,Small-Cap,XGBoost,7.263211609345986,5.116718659120447,0.13978385786271075,0.012683952488284092
4,baselines,full,size_holdout,Small-Cap,MLP,92360450.91141929,19374138.834067892,-139098447385867.38,0.0004157080094421385
4,baselines,constrained,within_sample,within_sample,Ridge,8.223010494210538,6.104881201016117,-0.45917413839041243,-4.666519323481881e-05
4,baselines,constrained,within_sample,within_sample,RandomForest,5.479143593453103,4.148748703320153,0.3521554652876091,0.004107471932723783
4,baselines,constrained,within_sample,within_sample,XGBoost,5.944125802088803,4.023228491421404,0.23753235474835865,0.04061445680789153
4,baselines,constrained,within_sample,within_sample,MLP,123178838.17767464,38445274.471438475,-327429377065354.9,0.004532531205657317
4,baselines,constrained,region_holdout,europe_n_central_asia,Ridge,19.128269451282183,11.043908488630269,-5.339381345910733,-0.0007568472277553129
4,baselines,constrained,region_holdout,europe_n_central_asia,RandomForest,6.007674162934842,4.628621988390398,0.37467145238225497,0.1013807095381752
4,baselines,constrained,region_holdout,europe_n_central_asia,XGBoost,6.614969150835214,5.312802440296519,0.24185694281339898,0.0316164324832356
4,baselines,constrained,region_holdout,europe_n_central_asia,MLP,20065280.017633572,5360230.511577512,-6975670616829.95,0.3745927497452381
4,baselines,constrained,region_holdout,north_america,Ridge,8.481796024148476,5.646097209935446,-0.5327076205312327,0.0002199817552062393
4,baselines,constrained,region_holdout,north_america,RandomForest,6.651808556428792,4.804194252873561,0.05732247810401492,0.14203198767068265
4,baselines,constrained,region_holdout,north_america,XGBoost,6.5772469199917065,4.862221207892758,0.07833740760379071,0.10525067162088737
4,baselines,constrained,region_holdout,north_america,MLP,154774090.25916088,27442717.079339724,-510364183276932.1,0.0017249790904187972
4,baselines,constrained,size_holdout,Large-Cap,Ridge,160.4615259963248,43.5530202809286,-652.0817349568074,-8.246676108197135e-05
4,baselines,constrained,size_holdout,Large-Cap,RandomForest,5.771707410034506,4.395650297366567,0.15504356931308838,0.17711681888662428
4,baselines,constrained,size_holdout,Large-Cap,XGBoost,5.288073704731055,4.0598371361904455,0.2907151214764838,0.17881966954974157
4,baselines,constrained,size_holdout,Large-Cap,MLP,85352684.43703182,21138253.73395357,-184782173479281.62,0.019594073219890082
4,baselines,constrained,size_holdout,Mid-Cap,Ridge,7.409478759582805,5.879715891665637,0.08796936286120671,0.00020952374402020374
4,baselines,constrained,size_holdout,Mid-Cap,RandomForest,6.890514434463259,5.252576356065061,0.2112535703901549,0.06754589358977428
4,baselines,constrained,size_holdout,Mid-Cap,XGBoost,7.180998264334611,5.644303045390565,0.14334933528951221,0.0394868719840505
4,baselines,constrained,size_holdout,Mid-Cap,MLP,26450717.10850843,5045631.558373067,-11622753151075.783,0.002138946910801737
4,diversified,max_balanced,within_sample,within_sample,Ridge,6.406642995412925,4.896209222757437,0.46200974032662756,0.007590899642433769
4,diversified,max_balanced,within_sample,within_sample,RandomForest,3.4903167579632908,1.9018020288971729,0.8403227480766665,0.874475560759161
4,diversified,max_balanced,within_sample,within_sample,XGBoost,2.745430618578667,1.1017937308507606,0.9012051489960696,1.4041120031603451
4,diversified,max_balanced,within_sample,within_sample,MLP,44906391.5235198,9040887.002179217,-26431979077229.645,0.056452974512977386
4,diversified,max_balanced,region_holdout,east_asia_n_pacific,Ridge,480.5905909844652,176.13884158467485,-3968.310405529741,-0.00047369123433160104
4,diversified,max_balanced,region_holdout,east_asia_n_pacific,RandomForest,7.937091169223931,6.503320022315766,-0.08264798644913718,0.05503394351794637
4,diversified,max_balanced,region_holdout,east_asia_n_pacific,XGBoost,7.139086991608211,5.56675961003159,0.12410936525041916,0.08749984577751928
4,diversified,max_balanced,region_holdout,east_asia_n_pacific,MLP,540250230.5694231,94601325.39171061,-5015964528518610.0,1.7272663595564317
4,diversified,max_balanced,region_holdout,europe_n_central_asia,Ridge,7.42201463369491,5.938922448223208,-0.09267149189262325,-0.001381216156284787
4,diversified,max_balanced,region_holdout,europe_n_central_asia,RandomForest,5.898639431825411,4.331343560606063,0.3098401364098258,0.10009188638784641
4,diversified,max_balanced,region_holdout,europe_n_central_asia,XGBoost,5.5824321938153725,4.119762026757906,0.38185136704436284,0.08068311599440672
4,diversified,max_balanced,region_holdout,europe_n_central_asia,MLP,16052057.508418415,4475356.505151783,-5111018038417.303,0.01060819040727715
4,diversified,max_balanced,region_holdout,latin_america_n_caribbean,Ridge,6.634096722059016,5.836673862773906,0.3696441639026319,-0.00031118718881784237
4,diversified,max_balanced,region_holdout,latin_america_n_caribbean,RandomForest,4.819625521500604,3.4843863636363634,0.6673030872434912,0.05640358427503721
4,diversified,max_balanced,region_holdout,latin_america_n_caribbean,XGBoost,3.848752438097579,2.7626842962611793,0.7878406705790331,0.21880659651266082
4,diversified,max_balanced,region_holdout,latin_america_n_caribbean,MLP,8186.875524010315,1513.2302304569237,-959970.9748324115,101.46651959255094
4,diversified,max_balanced,region_holdout,north_america,Ridge,15.938013347890069,8.269294573323602,-2.997641376404835,-0.0004823402127617766
4,diversified,max_balanced,region_holdout,north_america,RandomForest,7.8974395293173,5.813520833333331,0.018459831198363363,0.49660030453742443
4,diversified,max_balanced,region_holdout,north_america,XGBoost,8.568122815309863,6.339535300225922,-0.155332060401161,0.06084906336856992
4,diversified,max_balanced,region_holdout,north_america,MLP,179327.3998157832,24876.443091676938,-506091171.17108834,2.9764788053544904
4,diversified,max_balanced,region_holdout,south_asia,Ridge,9.292443010085954,7.042533541868969,-0.7597659684801394,0.0008893006867932756
4,diversified,max_balanced,region_holdout,south_asia,RandomForest,7.879695971321137,6.176861363636363,-0.26535977494162744,-0.018839290203969628
4,diversified,max_balanced,region_holdout,south_asia,XGBoost,7.308220553772111,5.419627174897627,-0.08847483544672285,-0.004147517786194012
4,diversified,max_balanced,region_holdout,south_asia,MLP,480987902.8823561,159148590.80056491,-4714801464235203.0,8.076517028973682e-05
4,diversified,max_balanced,region_holdout,sub_saharan_africa,Ridge,26.68305973302133,14.580707585438658,-7.046816593451222,-2.4091191920237742e-05
4,diversified,max_balanced,region_holdout,sub_saharan_africa,RandomForest,9.216076584261312,7.686266666666665,0.04005799476932892,0.010016717083173903
4,diversified,max_balanced,region_holdout,sub_saharan_africa,XGBoost,8.95788055942123,7.23859173341231,0.0930916910569225,0.016869275679980866
4,diversified,max_balanced,region_holdout,sub_saharan_africa,MLP,11421280.57480088,5199843.146258821,-1474288395167.601,7.580722567417276e-05
